establishment_id,establishment_name,certificate_name,expiry_date
318,TIRUMALA ORTHOPAEDIC & SURGICAL SPECIALITY CENTER NEWBORN & KIDS CARE CENTER,Occupancy Certificate,
319,CHILDRENS CLINIC,Floor Plans,
319,CHILDRENS CLINIC,Front View Photograph,
319,CHILDRENS CLINIC,Occupancy Certificate,
319,CHILDRENS CLINIC,Fire Safety Certificate,
319,CHILDRENS CLINIC,PCB Certificate,
320,SUBSHANI CLINIC,Floor Plans,
320,SUBSHANI CLINIC,Front View Photograph,
320,SUBSHANI CLINIC,Occupancy Certificate,
320,SUBSHANI CLINIC,Fire Safety Certificate,
320,SUBSHANI CLINIC,PCB Certificate,
321,child care clinic,Front View Photograph,
321,child care clinic,Floor Plans,
321,child care clinic,Occupancy Certificate,
321,child care clinic,PCB Certificate,31/12/2021
321,child care clinic,Fire Safety Certificate,31/12/2021
322,SHAFFI HERBAL & HIJAMA CLINIC,Floor Plans,
322,SHAFFI HERBAL & HIJAMA CLINIC,Front View Photograph,
322,SHAFFI HERBAL & HIJAMA CLINIC,Occupancy Certificate,
322,SHAFFI HERBAL & HIJAMA CLINIC,Fire Safety Certificate,
322,SHAFFI HERBAL & HIJAMA CLINIC,PCB Certificate,
323,Dr shrivaprasad shetty,Floor Plans,
323,Dr shrivaprasad shetty,PCB Certificate,04/12/2036
323,Dr shrivaprasad shetty,Fire Safety Certificate,01/11/2030
323,Dr shrivaprasad shetty,Occupancy Certificate,
323,Dr shrivaprasad shetty,Front View Photograph,
324,Hi Tech Clinical Laboratory,Floor Plans,
324,Hi Tech Clinical Laboratory,Front View Photograph,
324,Hi Tech Clinical Laboratory,Fire Safety Certificate,
324,Hi Tech Clinical Laboratory,Occupancy Certificate,
324,Hi Tech Clinical Laboratory,PCB Certificate,
326,Parin clinic,Fire Safety Certificate,13/03/2023
326,Parin clinic,Front View Photograph,
326,Parin clinic,Occupancy Certificate,
326,Parin clinic,Floor Plans,
326,Parin clinic,PCB Certificate,30/06/2027
325,Nitte Deemed to be University Satellite Centre,Front View Photograph,
325,Nitte Deemed to be University Satellite Centre,PCB Certificate,
325,Nitte Deemed to be University Satellite Centre,Occupancy Certificate,
325,Nitte Deemed to be University Satellite Centre,Fire Safety Certificate,
325,Nitte Deemed to be University Satellite Centre,Floor Plans,
327,SAI SRINIVASA CLINIC,Floor Plans,
327,SAI SRINIVASA CLINIC,Front View Photograph,
327,SAI SRINIVASA CLINIC,Occupancy Certificate,
327,SAI SRINIVASA CLINIC,Fire Safety Certificate,
327,SAI SRINIVASA CLINIC,PCB Certificate,
331,SURAKSHA CLINIC,Fire Safety Certificate,
331,SURAKSHA CLINIC,Front View Photograph,
331,SURAKSHA CLINIC,Floor Plans,
331,SURAKSHA CLINIC,Occupancy Certificate,
331,SURAKSHA CLINIC,PCB Certificate,
332,shushrusha clinic,Floor Plans,
332,shushrusha clinic,Front View Photograph,
332,shushrusha clinic,PCB Certificate,
332,shushrusha clinic,Occupancy Certificate,
332,shushrusha clinic,Fire Safety Certificate,
333,Rathnaram Poly Clinic,Floor Plans,
333,Rathnaram Poly Clinic,Front View Photograph,
333,Rathnaram Poly Clinic,Occupancy Certificate,
333,Rathnaram Poly Clinic,PCB Certificate,
333,Rathnaram Poly Clinic,Fire Safety Certificate,
334,DR M S ANJUM S DENTAL PRACTICE,Floor Plans,
334,DR M S ANJUM S DENTAL PRACTICE,Front View Photograph,
334,DR M S ANJUM S DENTAL PRACTICE,Occupancy Certificate,
334,DR M S ANJUM S DENTAL PRACTICE,Fire Safety Certificate,
334,DR M S ANJUM S DENTAL PRACTICE,PCB Certificate,
335,Day Care Centre,Floor Plans,
335,Day Care Centre,Front View Photograph,
335,Day Care Centre,Occupancy Certificate,
335,Day Care Centre,Fire Safety Certificate,31/12/2020
335,Day Care Centre,PCB Certificate,31/12/2050
335,Day Care Centre,Trade License,31/03/2021
336,SREE SANJEEVINI HOSPITAL,Front View Photograph,
336,SREE SANJEEVINI HOSPITAL,PCB Certificate,31/12/2050
336,SREE SANJEEVINI HOSPITAL,Floor Plans,
336,SREE SANJEEVINI HOSPITAL,Occupancy Certificate,
336,SREE SANJEEVINI HOSPITAL,Fire Safety Certificate,31/03/2022
337,AESTHETIQUE,Floor Plans,
337,AESTHETIQUE,Occupancy Certificate,
337,AESTHETIQUE,Front View Photograph,
337,AESTHETIQUE,Fire Safety Certificate,
337,AESTHETIQUE,PCB Certificate,
338,Sri Gunamuka Vaidhya Clinic,Floor Plans,
338,Sri Gunamuka Vaidhya Clinic,Front View Photograph,
338,Sri Gunamuka Vaidhya Clinic,Occupancy Certificate,
338,Sri Gunamuka Vaidhya Clinic,PCB Certificate,31/12/2025
338,Sri Gunamuka Vaidhya Clinic,Fire Safety Certificate,31/12/2025
339,Prabas VCare Clinic Pvt Ltd,Floor Plans,
339,Prabas VCare Clinic Pvt Ltd,Front View Photograph,
339,Prabas VCare Clinic Pvt Ltd,Occupancy Certificate,
339,Prabas VCare Clinic Pvt Ltd,Fire Safety Certificate,29/03/2023
339,Prabas VCare Clinic Pvt Ltd,PCB Certificate,17/06/2021
340,BALLARI CHEST CENTRE,Floor Plans,
340,BALLARI CHEST CENTRE,Front View Photograph,
340,BALLARI CHEST CENTRE,Occupancy Certificate,
340,BALLARI CHEST CENTRE,Fire Safety Certificate,
340,BALLARI CHEST CENTRE,PCB Certificate,
341,Ashwini Clinic,Floor Plans,
341,Ashwini Clinic,Front View Photograph,
341,Ashwini Clinic,Fire Safety Certificate,30/11/2030
341,Ashwini Clinic,Trade License,31/03/2021
341,Ashwini Clinic,Occupancy Certificate,
341,Ashwini Clinic,PCB Certificate,31/12/2030
342,Yashoda Dental Clinic,Floor Plans,
342,Yashoda Dental Clinic,Front View Photograph,
342,Yashoda Dental Clinic,Occupancy Certificate,
342,Yashoda Dental Clinic,Fire Safety Certificate,31/12/2025
342,Yashoda Dental Clinic,PCB Certificate,31/12/2025
343,Sri Vasavi Dental Clinic,Floor Plans,
343,Sri Vasavi Dental Clinic,Front View Photograph,
343,Sri Vasavi Dental Clinic,Occupancy Certificate,
343,Sri Vasavi Dental Clinic,Fire Safety Certificate,
343,Sri Vasavi Dental Clinic,PCB Certificate,
343,Sri Vasavi Dental Clinic,Trade License,
280,RajaRajeswari Medical College & Hospital,Front View Photograph,
280,RajaRajeswari Medical College & Hospital,PCB Certificate,
280,RajaRajeswari Medical College & Hospital,Floor Plans,
280,RajaRajeswari Medical College & Hospital,Fire Safety Certificate,
280,RajaRajeswari Medical College & Hospital,Occupancy Certificate,
344,DR S F KAMMAR CLINIC,Floor Plans,
344,DR S F KAMMAR CLINIC,Front View Photograph,
344,DR S F KAMMAR CLINIC,Occupancy Certificate,
344,DR S F KAMMAR CLINIC,Fire Safety Certificate,
344,DR S F KAMMAR CLINIC,PCB Certificate,
345,consultant clinic,Floor Plans,
345,consultant clinic,Front View Photograph,
345,consultant clinic,Occupancy Certificate,
345,consultant clinic,Fire Safety Certificate,
345,consultant clinic,PCB Certificate,31/12/2020
345,consultant clinic,Trade License,31/03/2021
346,SHANTI AYURVEDA GENERAL CLINIC,Floor Plans,
346,SHANTI AYURVEDA GENERAL CLINIC,Front View Photograph,
346,SHANTI AYURVEDA GENERAL CLINIC,Occupancy Certificate,
346,SHANTI AYURVEDA GENERAL CLINIC,Fire Safety Certificate,
346,SHANTI AYURVEDA GENERAL CLINIC,PCB Certificate,
347,Renew Health Care,Occupancy Certificate,
347,Renew Health Care,Floor Plans,
347,Renew Health Care,Front View Photograph,
347,Renew Health Care,PCB Certificate,13/01/2031
347,Renew Health Care,Fire Safety Certificate,
348,OM SAI CLINIC,Floor Plans,
348,OM SAI CLINIC,Front View Photograph,
348,OM SAI CLINIC,Occupancy Certificate,
348,OM SAI CLINIC,Fire Safety Certificate,12/05/2021
348,OM SAI CLINIC,PCB Certificate,01/06/2022
348,OM SAI CLINIC,Trade License,01/06/2021
349,ABHAYA PSYCHIATRIC REHABILITATION CENTRE,Floor Plans,
349,ABHAYA PSYCHIATRIC REHABILITATION CENTRE,Front View Photograph,
349,ABHAYA PSYCHIATRIC REHABILITATION CENTRE,Occupancy Certificate,
349,ABHAYA PSYCHIATRIC REHABILITATION CENTRE,Fire Safety Certificate,
349,ABHAYA PSYCHIATRIC REHABILITATION CENTRE,PCB Certificate,
350,VARADA DIAGNOSTICS,Floor Plans,
350,VARADA DIAGNOSTICS,Occupancy Certificate,
350,VARADA DIAGNOSTICS,Fire Safety Certificate,04/02/2022
350,VARADA DIAGNOSTICS,PCB Certificate,04/02/2025
350,VARADA DIAGNOSTICS,Front View Photograph,
352,Sri Banadeshwar Hi Tech Lab & Scanning Centre,Floor Plans,
352,Sri Banadeshwar Hi Tech Lab & Scanning Centre,Occupancy Certificate,
352,Sri Banadeshwar Hi Tech Lab & Scanning Centre,Fire Safety Certificate,
352,Sri Banadeshwar Hi Tech Lab & Scanning Centre,PCB Certificate,
352,Sri Banadeshwar Hi Tech Lab & Scanning Centre,Front View Photograph,
353,GRACIOUS EYE CLINIC & SURGICAL CENTRE,Floor Plans,
353,GRACIOUS EYE CLINIC & SURGICAL CENTRE,Front View Photograph,
353,GRACIOUS EYE CLINIC & SURGICAL CENTRE,Occupancy Certificate,
353,GRACIOUS EYE CLINIC & SURGICAL CENTRE,Fire Safety Certificate,
353,GRACIOUS EYE CLINIC & SURGICAL CENTRE,PCB Certificate,
354,MALLESHWARA CLINIC,Floor Plans,
354,MALLESHWARA CLINIC,Front View Photograph,
354,MALLESHWARA CLINIC,Occupancy Certificate,
354,MALLESHWARA CLINIC,Fire Safety Certificate,
354,MALLESHWARA CLINIC,PCB Certificate,
351,UNITY HOSPITAL,Floor Plans,
351,UNITY HOSPITAL,Front View Photograph,
351,UNITY HOSPITAL,Occupancy Certificate,
351,UNITY HOSPITAL,Fire Safety Certificate,
351,UNITY HOSPITAL,PCB Certificate,
351,UNITY HOSPITAL,Trade License,
355,AYSHA HEALTH CENTRE,Floor Plans,
355,AYSHA HEALTH CENTRE,Front View Photograph,
355,AYSHA HEALTH CENTRE,Occupancy Certificate,
355,AYSHA HEALTH CENTRE,Fire Safety Certificate,
355,AYSHA HEALTH CENTRE,PCB Certificate,
357,Mudalgi Eye Hospital,Floor Plans,
357,Mudalgi Eye Hospital,Front View Photograph,
357,Mudalgi Eye Hospital,PCB Certificate,
357,Mudalgi Eye Hospital,Trade License,
357,Mudalgi Eye Hospital,Occupancy Certificate,
357,Mudalgi Eye Hospital,Fire Safety Certificate,
356,SANJEEVINI HOSPITAL,Floor Plans,
356,SANJEEVINI HOSPITAL,Front View Photograph,
356,SANJEEVINI HOSPITAL,Occupancy Certificate,
356,SANJEEVINI HOSPITAL,Fire Safety Certificate,22/10/2021
356,SANJEEVINI HOSPITAL,PCB Certificate,
358,GANESH NURSING & MATERNITY HOME,Floor Plans,
358,GANESH NURSING & MATERNITY HOME,Front View Photograph,
358,GANESH NURSING & MATERNITY HOME,Occupancy Certificate,
358,GANESH NURSING & MATERNITY HOME,Fire Safety Certificate,28/02/2022
358,GANESH NURSING & MATERNITY HOME,PCB Certificate,
359,MEDIRAD DIAGNOSTICS A UNIT OF BJN HEALTHCARE SERVICES PVT LTD,Floor Plans,
359,MEDIRAD DIAGNOSTICS A UNIT OF BJN HEALTHCARE SERVICES PVT LTD,Front View Photograph,
359,MEDIRAD DIAGNOSTICS A UNIT OF BJN HEALTHCARE SERVICES PVT LTD,Occupancy Certificate,
359,MEDIRAD DIAGNOSTICS A UNIT OF BJN HEALTHCARE SERVICES PVT LTD,Fire Safety Certificate,
359,MEDIRAD DIAGNOSTICS A UNIT OF BJN HEALTHCARE SERVICES PVT LTD,PCB Certificate,
360,Dr. Lal Pathlabs Limited,Front View Photograph,
360,Dr. Lal Pathlabs Limited,PCB Certificate,
360,Dr. Lal Pathlabs Limited,Floor Plans,
360,Dr. Lal Pathlabs Limited,Occupancy Certificate,
360,Dr. Lal Pathlabs Limited,Fire Safety Certificate,
361,DMS FAMILY DENTAL CLINIC,Floor Plans,
361,DMS FAMILY DENTAL CLINIC,Front View Photograph,
361,DMS FAMILY DENTAL CLINIC,Occupancy Certificate,
361,DMS FAMILY DENTAL CLINIC,Fire Safety Certificate,
361,DMS FAMILY DENTAL CLINIC,PCB Certificate,
362,THE GENESIS WOMEN AND CHILD HEALTH CARE,Floor Plans,
362,THE GENESIS WOMEN AND CHILD HEALTH CARE,Front View Photograph,
362,THE GENESIS WOMEN AND CHILD HEALTH CARE,Occupancy Certificate,
362,THE GENESIS WOMEN AND CHILD HEALTH CARE,Fire Safety Certificate,
362,THE GENESIS WOMEN AND CHILD HEALTH CARE,PCB Certificate,
363,Manthale Dental Clinic,Floor Plans,
363,Manthale Dental Clinic,PCB Certificate,
363,Manthale Dental Clinic,Front View Photograph,
363,Manthale Dental Clinic,Occupancy Certificate,
363,Manthale Dental Clinic,Fire Safety Certificate,
364,ASHVIK DIAGNOSTIC AND ORTHO CLINIC,Floor Plans,
364,ASHVIK DIAGNOSTIC AND ORTHO CLINIC,Front View Photograph,
364,ASHVIK DIAGNOSTIC AND ORTHO CLINIC,Occupancy Certificate,
364,ASHVIK DIAGNOSTIC AND ORTHO CLINIC,Fire Safety Certificate,31/12/2021
364,ASHVIK DIAGNOSTIC AND ORTHO CLINIC,PCB Certificate,31/03/2021
365,PRUTHVI CLINIC,Front View Photograph,
365,PRUTHVI CLINIC,Floor Plans,
365,PRUTHVI CLINIC,Occupancy Certificate,
365,PRUTHVI CLINIC,PCB Certificate,
365,PRUTHVI CLINIC,Fire Safety Certificate,
366,St.Marys Hospital,Floor Plans,
366,St.Marys Hospital,Front View Photograph,
366,St.Marys Hospital,Fire Safety Certificate,
366,St.Marys Hospital,PCB Certificate,
366,St.Marys Hospital,Occupancy Certificate,
367,MORE CHILDRENS HOSPITAL,Front View Photograph,
367,MORE CHILDRENS HOSPITAL,PCB Certificate,
367,MORE CHILDRENS HOSPITAL,Fire Safety Certificate,
367,MORE CHILDRENS HOSPITAL,Floor Plans,
367,MORE CHILDRENS HOSPITAL,Occupancy Certificate,
368,baliga clinic,Front View Photograph,
368,baliga clinic,Floor Plans,
368,baliga clinic,PCB Certificate,01/11/2020
368,baliga clinic,Occupancy Certificate,
368,baliga clinic,Fire Safety Certificate,26/05/2023
369,NAGURI MEDICARE LABORATORY,Floor Plans,
369,NAGURI MEDICARE LABORATORY,Front View Photograph,
369,NAGURI MEDICARE LABORATORY,Occupancy Certificate,
369,NAGURI MEDICARE LABORATORY,Fire Safety Certificate,
369,NAGURI MEDICARE LABORATORY,PCB Certificate,
370,ACCULABS,Floor Plans,
370,ACCULABS,Front View Photograph,
370,ACCULABS,Occupancy Certificate,
370,ACCULABS,Fire Safety Certificate,
370,ACCULABS,PCB Certificate,
371,RAVI EYE CLINIC,Front View Photograph,
371,RAVI EYE CLINIC,Fire Safety Certificate,
371,RAVI EYE CLINIC,PCB Certificate,
371,RAVI EYE CLINIC,Trade License,
371,RAVI EYE CLINIC,Floor Plans,
371,RAVI EYE CLINIC,Occupancy Certificate,
372,SRL LIMITED,Floor Plans,
372,SRL LIMITED,Occupancy Certificate,
372,SRL LIMITED,Fire Safety Certificate,
372,SRL LIMITED,PCB Certificate,
372,SRL LIMITED,Front View Photograph,
373,Shree veerbhadreshwar clinic,Floor Plans,
373,Shree veerbhadreshwar clinic,PCB Certificate,
373,Shree veerbhadreshwar clinic,Front View Photograph,
373,Shree veerbhadreshwar clinic,Occupancy Certificate,
373,Shree veerbhadreshwar clinic,Fire Safety Certificate,
375,SRL LIMITED,Floor Plans,
375,SRL LIMITED,Front View Photograph,
375,SRL LIMITED,Occupancy Certificate,
375,SRL LIMITED,Fire Safety Certificate,
375,SRL LIMITED,PCB Certificate,
374,SUSHRUTHA ORTHO CLINIC,Floor Plans,
374,SUSHRUTHA ORTHO CLINIC,Front View Photograph,
374,SUSHRUTHA ORTHO CLINIC,PCB Certificate,
374,SUSHRUTHA ORTHO CLINIC,Trade License,
374,SUSHRUTHA ORTHO CLINIC,Occupancy Certificate,
374,SUSHRUTHA ORTHO CLINIC,Fire Safety Certificate,31/08/2021
376,VAISHNAVI CLINIC,Floor Plans,
376,VAISHNAVI CLINIC,Front View Photograph,
376,VAISHNAVI CLINIC,Occupancy Certificate,
376,VAISHNAVI CLINIC,Fire Safety Certificate,31/03/2022
376,VAISHNAVI CLINIC,PCB Certificate,31/03/2022
377,DR.Y.P.VITTAL ENT CLINIC,Floor Plans,
377,DR.Y.P.VITTAL ENT CLINIC,PCB Certificate,
377,DR.Y.P.VITTAL ENT CLINIC,Front View Photograph,
377,DR.Y.P.VITTAL ENT CLINIC,Occupancy Certificate,
377,DR.Y.P.VITTAL ENT CLINIC,Fire Safety Certificate,15/04/2022
379,DIVYA SAI CLINIC,Floor Plans,
379,DIVYA SAI CLINIC,Front View Photograph,
379,DIVYA SAI CLINIC,Occupancy Certificate,
379,DIVYA SAI CLINIC,PCB Certificate,
379,DIVYA SAI CLINIC,Fire Safety Certificate,
380,SKANDA HEALTH CARE,Floor Plans,
380,SKANDA HEALTH CARE,Front View Photograph,
380,SKANDA HEALTH CARE,Occupancy Certificate,
380,SKANDA HEALTH CARE,Fire Safety Certificate,
380,SKANDA HEALTH CARE,PCB Certificate,
378,MAAX HOSPITAL,Floor Plans,
378,MAAX HOSPITAL,Front View Photograph,
378,MAAX HOSPITAL,Occupancy Certificate,
378,MAAX HOSPITAL,Fire Safety Certificate,
378,MAAX HOSPITAL,PCB Certificate,31/03/2021
378,MAAX HOSPITAL,Trade License,31/12/2020
381,IPSC INDIA INTERVENTION PAIN AND SPINE CENTRE BANGALORE,Floor Plans,
381,IPSC INDIA INTERVENTION PAIN AND SPINE CENTRE BANGALORE,Front View Photograph,
381,IPSC INDIA INTERVENTION PAIN AND SPINE CENTRE BANGALORE,Occupancy Certificate,
381,IPSC INDIA INTERVENTION PAIN AND SPINE CENTRE BANGALORE,Fire Safety Certificate,
381,IPSC INDIA INTERVENTION PAIN AND SPINE CENTRE BANGALORE,PCB Certificate,
382,SRI MARUTHI NETHRALAYA A UNIT OF NAYANADHAMA HOSPITALS LLP,Floor Plans,
382,SRI MARUTHI NETHRALAYA A UNIT OF NAYANADHAMA HOSPITALS LLP,Front View Photograph,
382,SRI MARUTHI NETHRALAYA A UNIT OF NAYANADHAMA HOSPITALS LLP,Occupancy Certificate,
382,SRI MARUTHI NETHRALAYA A UNIT OF NAYANADHAMA HOSPITALS LLP,PCB Certificate,
382,SRI MARUTHI NETHRALAYA A UNIT OF NAYANADHAMA HOSPITALS LLP,Fire Safety Certificate,
383,SPV CLINIC,Floor Plans,
383,SPV CLINIC,Occupancy Certificate,
383,SPV CLINIC,Trade License,
383,SPV CLINIC,PCB Certificate,29/05/2021
383,SPV CLINIC,Front View Photograph,
384,TUNGE DIAGNOSTIC CENTRE PVT LTD,Floor Plans,
384,TUNGE DIAGNOSTIC CENTRE PVT LTD,Front View Photograph,
384,TUNGE DIAGNOSTIC CENTRE PVT LTD,Occupancy Certificate,
384,TUNGE DIAGNOSTIC CENTRE PVT LTD,PCB Certificate,
384,TUNGE DIAGNOSTIC CENTRE PVT LTD,Fire Safety Certificate,
385,LIFE CARE CLINIC AND DIAGNOSTIC LABORATORY,Floor Plans,
385,LIFE CARE CLINIC AND DIAGNOSTIC LABORATORY,Front View Photograph,
385,LIFE CARE CLINIC AND DIAGNOSTIC LABORATORY,Occupancy Certificate,
385,LIFE CARE CLINIC AND DIAGNOSTIC LABORATORY,Fire Safety Certificate,
385,LIFE CARE CLINIC AND DIAGNOSTIC LABORATORY,PCB Certificate,
386,SHASTRA HOSPITAL,Floor Plans,
386,SHASTRA HOSPITAL,Front View Photograph,
386,SHASTRA HOSPITAL,Occupancy Certificate,
386,SHASTRA HOSPITAL,Fire Safety Certificate,
386,SHASTRA HOSPITAL,PCB Certificate,
386,SHASTRA HOSPITAL,Trade License,
387,Devi Krupa Clinic,Floor Plans,
387,Devi Krupa Clinic,Front View Photograph,
387,Devi Krupa Clinic,Occupancy Certificate,
387,Devi Krupa Clinic,PCB Certificate,
387,Devi Krupa Clinic,Fire Safety Certificate,10/01/2025
388,NISARGA CLINIC,Floor Plans,
388,NISARGA CLINIC,Front View Photograph,
388,NISARGA CLINIC,Occupancy Certificate,
388,NISARGA CLINIC,Fire Safety Certificate,
388,NISARGA CLINIC,PCB Certificate,
329,RajaRajeswari Medical College & Hospital,Front View Photograph,
329,RajaRajeswari Medical College & Hospital,PCB Certificate,
329,RajaRajeswari Medical College & Hospital,Floor Plans,
329,RajaRajeswari Medical College & Hospital,Fire Safety Certificate,
329,RajaRajeswari Medical College & Hospital,Occupancy Certificate,
389,Totalkare Knee And Sports Injurys Clinic,Floor Plans,
389,Totalkare Knee And Sports Injurys Clinic,Front View Photograph,
389,Totalkare Knee And Sports Injurys Clinic,PCB Certificate,17/10/2020
389,Totalkare Knee And Sports Injurys Clinic,Occupancy Certificate,
389,Totalkare Knee And Sports Injurys Clinic,Fire Safety Certificate,31/12/2020
390,SERA JHE HEALTH CARE COMMITTEE,Occupancy Certificate,
390,SERA JHE HEALTH CARE COMMITTEE,PCB Certificate,
390,SERA JHE HEALTH CARE COMMITTEE,Floor Plans,
390,SERA JHE HEALTH CARE COMMITTEE,Front View Photograph,
390,SERA JHE HEALTH CARE COMMITTEE,Fire Safety Certificate,
391,Ragavendra Clinic,Occupancy Certificate,
391,Ragavendra Clinic,PCB Certificate,
391,Ragavendra Clinic,Floor Plans,
391,Ragavendra Clinic,Fire Safety Certificate,
391,Ragavendra Clinic,Front View Photograph,
392,SHANTI AYURVEDA GENERAL CLINIC,Floor Plans,
392,SHANTI AYURVEDA GENERAL CLINIC,Front View Photograph,
392,SHANTI AYURVEDA GENERAL CLINIC,Occupancy Certificate,
392,SHANTI AYURVEDA GENERAL CLINIC,Fire Safety Certificate,
392,SHANTI AYURVEDA GENERAL CLINIC,PCB Certificate,
393,Dhanvantari Clinic,Floor Plans,
393,Dhanvantari Clinic,Front View Photograph,
393,Dhanvantari Clinic,Occupancy Certificate,
393,Dhanvantari Clinic,Fire Safety Certificate,31/03/2021
393,Dhanvantari Clinic,PCB Certificate,31/03/2021
393,Dhanvantari Clinic,Trade License,31/03/2021
394,SURAKSHAA HOSPITAL. A Unit of Surakshaa Healthcare and Diagnostics Pvt Ltd,Floor Plans,
394,SURAKSHAA HOSPITAL. A Unit of Surakshaa Healthcare and Diagnostics Pvt Ltd,Front View Photograph,
394,SURAKSHAA HOSPITAL. A Unit of Surakshaa Healthcare and Diagnostics Pvt Ltd,Occupancy Certificate,
394,SURAKSHAA HOSPITAL. A Unit of Surakshaa Healthcare and Diagnostics Pvt Ltd,Fire Safety Certificate,
394,SURAKSHAA HOSPITAL. A Unit of Surakshaa Healthcare and Diagnostics Pvt Ltd,PCB Certificate,
395,SRI MANJUNATHA NETHRALYA,Floor Plans,
395,SRI MANJUNATHA NETHRALYA,Front View Photograph,
395,SRI MANJUNATHA NETHRALYA,Occupancy Certificate,
395,SRI MANJUNATHA NETHRALYA,Fire Safety Certificate,21/01/2022
395,SRI MANJUNATHA NETHRALYA,PCB Certificate,31/10/2021
396,ABHAYA PSYCHIATRIC REHABILITATION CENTRE,Floor Plans,
396,ABHAYA PSYCHIATRIC REHABILITATION CENTRE,Front View Photograph,
396,ABHAYA PSYCHIATRIC REHABILITATION CENTRE,Occupancy Certificate,
396,ABHAYA PSYCHIATRIC REHABILITATION CENTRE,Fire Safety Certificate,
396,ABHAYA PSYCHIATRIC REHABILITATION CENTRE,PCB Certificate,
397,Sandesha S Health Clinic,Front View Photograph,
397,Sandesha S Health Clinic,Occupancy Certificate,
397,Sandesha S Health Clinic,Fire Safety Certificate,01/12/2025
397,Sandesha S Health Clinic,PCB Certificate,01/12/2025
397,Sandesha S Health Clinic,Floor Plans,
397,Sandesha S Health Clinic,Trade License,
399,vijaya nethralaya,Floor Plans,
399,vijaya nethralaya,Front View Photograph,
399,vijaya nethralaya,Occupancy Certificate,
399,vijaya nethralaya,PCB Certificate,11/07/2024
399,vijaya nethralaya,Fire Safety Certificate,18/07/2022
400,Sri Banadeshwar Hi Tech Lab & Scanning Centre,Floor Plans,
400,Sri Banadeshwar Hi Tech Lab & Scanning Centre,Occupancy Certificate,
400,Sri Banadeshwar Hi Tech Lab & Scanning Centre,Fire Safety Certificate,
400,Sri Banadeshwar Hi Tech Lab & Scanning Centre,PCB Certificate,
400,Sri Banadeshwar Hi Tech Lab & Scanning Centre,Front View Photograph,
398,SRI CHAMUNDESHWARI NURSING HOME,Front View Photograph,
398,SRI CHAMUNDESHWARI NURSING HOME,Floor Plans,
398,SRI CHAMUNDESHWARI NURSING HOME,Fire Safety Certificate,
398,SRI CHAMUNDESHWARI NURSING HOME,Occupancy Certificate,
398,SRI CHAMUNDESHWARI NURSING HOME,PCB Certificate,
403,MALLESHWARA CLINIC,Floor Plans,
403,MALLESHWARA CLINIC,Front View Photograph,
403,MALLESHWARA CLINIC,Occupancy Certificate,
403,MALLESHWARA CLINIC,Fire Safety Certificate,
403,MALLESHWARA CLINIC,PCB Certificate,
405,SUMA CLINIC,Floor Plans,
405,SUMA CLINIC,Front View Photograph,
405,SUMA CLINIC,Occupancy Certificate,
405,SUMA CLINIC,PCB Certificate,
405,SUMA CLINIC,Fire Safety Certificate,
401,SRI SIDDHARTHA MEDICAL COLLEGE & HOSPITAL,PCB Certificate,
401,SRI SIDDHARTHA MEDICAL COLLEGE & HOSPITAL,Floor Plans,
401,SRI SIDDHARTHA MEDICAL COLLEGE & HOSPITAL,Fire Safety Certificate,
